"egt","att.egt","se.egt","lowci","highci"
-2,-1.02101680518058,0.972379369065195,-3.28368594124404,1.24165233088287
0,-18.4672505615368,1.18816748592043,-21.2320458506952,-15.7024552723784
1,-2.70097665316982,0.848098510987185,-4.67445160152963,-0.727501704810018
2,-4.73809578681818,0.862693858696319,-6.74553324388826,-2.7306583297481
