"egt","att.egt","se.egt","lowci","highci"
-2,0.555936136123262,0.425697630336773,-0.405924995618494,1.51779726786502
0,-2.59331915923577,0.445681399109885,-3.60033349146249,-1.58630482700905
1,-1.86484640925021,0.408530428120526,-2.78791835501624,-0.941774463484176
2,-0.539749654943739,0.5206768701274,-1.71621578461492,0.636716474727442
