"egt","att.egt","se.egt","lowci","highci"
-2,-2.39467299442311,0.920241521264562,-4.56632738393318,-0.22301860491305
0,-1.5676383450584,0.967520050909098,-3.85086412540405,0.715587435287243
1,0.100611256871793,0.694945874634042,-1.53937370821331,1.7405962219569
2,1.62354060187835,0.813734172157448,-0.296769823184529,3.54385102694123
